37-40440	Techniker Krankenkasse (2011): TK Meinungspuls Gesundheit 2011 ‒ Erhebung „Cyberbullying“. Online verfügbar unter: http://www.tk.de/tk/kinder-jugendliche-undfamilie/gewalt-gegen-kinder/ cybermobbing/343730 (Stand: 06.04.2012)
37-40440	Tokunaga, R. S. (2010): Following you home from school: A critical review and synthesis of research on cyberbullying victimization. Computers in Human Behavior, 26, 3, pp. 277-287.
37-40440	Wachs, S./Wolf, K. D. (2011): Zusammenhänge zwischen Cyberbullying und Bullying ‒ erste Ergebnisse aus einer Selbstberichtsstudie. Praxis der Kinderpsychologie und Kinderpsychiatrie, 60, 9, S. 735-744.
37-40440	Weber, M./Ziegele, M./Schnauber, A. (2013): Blaming the victim: The effects of extraversion and information disclosure on guilt attributions in cyberbullying. Cyberpsychology Behavior and Social Networking, 16, 4, pp. 254-259.
37-40440	Wölfer, R./Schultze-Krumbholz, A./Zagorscak, P./Jäkel, A./Göbel, K./Scheithauer, H. (2013): Prevention 2.0: Targeting Cyberbullying @ School. Prevention Science. DOI 10.1007/s11121-013-0438-y.
37-40440	Ybarra, M. L./Mitchell, K. J. (2004a): Online aggressor/targets, aggressors, and targets: A comparison of associated youth characteristics. Journal of Child Psychology and Psychiatry, 45, 7, pp. 1308-1316.
37-40440	Ybarra, M. L./Mitchell, K. J. (2004b): Youth engaging in online harassment: Associations with caregiver-child relationships, Internet use, and personal characteristics. Journal of Adolescence, 27, 3, pp. 319-336.
37-40440	Youniss, J. (1982). Die Entwicklung und Funktion von Freundschaftsbeziehungen. In: Edelstein, W./ Keller, M. (Hrsg.): Perspektivität und Interpretation. – Frankfurt a. M., S. 178-209.
372-6926	Chambers, R. L. (1996). Robust Case-Weighting for Multipurpose Establishment Surveys. Journal of Official Statistics, 12(1), 3-32.
372-6926	Deming, E. & Stephan, F. (1940). On a Least Square Adjustment of a Sampled Frequency Table when Expected Marginal Totals are known. The Annals of Mathematical Statistics, 11, 427-444.
372-6926	Hartung, J. & Elpelt B. (1986). Multivariate Statistik. Lehr- und Handbuch der angewandten Statistik. München, Wien: Oldenbourg.
372-6926	ZUMA-Nachrichten 59, Jg. 30, November 2006, S. 89 - 110
372-6926	Merz, J. (1993). ADJUST. Ein Programmpaket zur Hochrechnung von Mikrodaten nach dem Prinzip des minimalen Informationsverlustes. Programm-Handbuch. FFBDokumentation Nr. 1.
372-6926	Merz, J. (2004). Kumulation von Mikrodaten – Konzeptionelle Grundlagen und ein Vorschlag zur Realisierung. Allgemeines Statistisches Archiv, 88, 451-472.
372-6926	Rao, J. N. K. & Singh, A. C. (1997). A Ridge-Shrinkage Method for Range Restricted Weight Calibration in Survey Sampling. In Proceedings of the Section on Survey Research Methods (pp. 57-65). Alexandria, VA: American Statistical Association.
372-6926	Rösch, G. (1994). Kriterien der Gewichtung einer nationalen Bevölkerungsstichprobe. In: S. Gabler et al. (Eds.), Gewichtung in der Umfragepraxis (pp. 7-26). Opladen: Westdeutscher Verlag.
372-6926	Von der Heyde, C. (1999). Techniken und Möglichkeiten der Realisierung von RandomStichproben. In: ADM Arbeitskreis Deutscher Markt- und Sozialforschungsinistitute e.V./AG.MA Arbeitsgemeinschaft Media-Analyse e.V. (Eds.), Stichproben-Verfahren in der Umfrageforschung, Eine Darstellung für die Praxis (pp. 35-60). Opladen: Leske + Budrich.
377-10939	Tabelle 2: Kindergeld 1993-2000, jährlicher Betrag in Euro...............................................................................14
377-10939	Tabelle 3: Regelungen im Rentensystem und Bedeutung der Unterschiede zwischen den Geschlechtern......17 Tabelle 4: Prozentzahl der Kinder in den jeweiligen Altersgruppen in öffentlichen Betreuungseinrichtungen 1990-2000...................................................................................................................................................................20
377-10939	Tabelle 5: Geschlechterspezifische Lohnunterschiede 1996-2002........................................................................26 Abbildung 1: Kinder in öffentlichen Kinderbetreuungseinrichtungen in Prozent der jeweiligen Altersgruppe 1970-1990....................................................................................................................................................................11
377-10939	Abbildung 2: Kompensationsniveaus von Sozialhilfeempfängern über 30 Jahre 2001.....................................18
377-10939	Arbeitsmarktverwaltung, 2003: unter: http://www.ams.dk/orlov/ (Stand Oktober 2003).
377-10939	Beschäftigungsministerium, 2001: Hvordan går det med ligelønnen? unter: http://www.hkstat.dk/hkwww/SEKTOR/STA/html.nsf/vFILES/Hvordan+gaar+det+med+ligelon nen/$FILE/Notat%20om%20ligelon.doc?OpenElement (Stand Januar 2003).
377-10939	Christensen, Erik, 2003: Feminisme og borgerløn, veröffentlicht unter: http://www.sociologi.dk/db/03papers/156.doc (Stand Oktober 2003).
377-10939	Danmarks Statistik, 1999a: Nyt fra Danmarks Statistik. Nr. 337.
377-10939	Danmarks Statistik, 1999b: Nyt fra Danmarks Statistik. Nr. 486.
377-10939	Danmarks Statistik, 2000: Nyt fra Danmarks Statistik. Nr. 4.
377-10939	Danmarks Statistik, 2001a: Nyt fra Danmarks Statistik. Nr. 429.
377-10939	Danmarks Statistik, 2001b: Nyt fra Danmarks Statistik. Nr. 540.
377-10939	Danmarks Statistik, 2002a: Danmark i tal. Kopenhagen.
377-10939	Danmarks Statistik, 2002b: Nyt fra Danmarks Statistik. Nr. 218.
377-10939	Danmarks Statistik, 2003a: Danmark i tal. Kopenhagen.
377-10939	Danmarks Statistik, 2003b: Nyt fra Danmarks Statistik. Nr. 141.
377-10939	Danmarks Statistik, 2003c: Nyt fra Danmarks Statistik. Nr. 36.
377-10939	Danmarks Statistik, 2003d: Nyt fra Danmarks Statistik. Nr. 287.
377-10939	Danmarks Statistik, 2003e: Nyt fra Danmarks Statistik. Nr. 409.
377-10939	Danmarks Statistik, 2003f: Nyt fra Danmarks Statistik. Nr. 450.
377-10939	Danmarks Statistik, 2004: Nyt fra Danmarks Statistik. Nr. 80.
377-10939	Danmarks Statistik/Gleichstellungsrat, 1999: Kvinder og mænd. Kopenhagen.
377-10939	Dialog mit den Bürgern, 2003: http://europa.eu.int/scadplus/citizens/de/dk/1140.htm (Stand November 2003).
377-10939	Die dänische Frauengesellschaft, 2003: http://www.kvindesamfund.dk/pol_maal.htm (Stand Dezember 2003).
377-10939	Dingeldey, Irene, 2000: Begünstigungen und Belastungen familialer Erwerbs- und Arbeitszeitmuster in Steuer- und Sozialversicherungssystemen – Ein Vergleich zehn europäischer Länder. Opladen: Leske + Budrich.
377-10939	Erwerbs- und Wohnungsverwaltung, 2003: http://www.workindk.dk/Pasningstilbud (Stand November 2003).
377-10939	Esping-Andersen, Gøsta, 1990: Three Worlds of Capitalism. Princeton, NJ: Princeton University Press.
377-10939	Esping-Andersen, Gøsta, 1999: Social Foundations of Postindustrial Economies. Oxford: Oxford University Press.
377-10939	Esping-Andersen, Gøsta, 2002: Towards the Good Society, Once Again? in: Esping-Andersen, Gøsta (ed.) Why We need a New Welfare State. Oxford: Oxford University Press, 1-25.
377-10939	Eurobarometer, 1996: Equal opportunities for women and men in Europe? No. 44.3, Bruxelles.
377-10939	Fuhrmann, Nora, 1999: Emanzipation am Arbeitsmarkt: dänische Reformkonzepte in: WIP Occasional Paper 4: 5-16.
377-10939	Gesetz über aktive Arbeitsmarktpolitik (lov om en aktiv arbejdsmarkedspolitik) vom 17.03.2003.
377-10939	Gesetz über aktive Sozialpolitik (lov om aktiv socialpolitik) vom 13.08.2003.
377-10939	Gesetz über individuelles Wohngeld (lov om individuel boligstøtte) vom 05.11.2003.
377-10939	Gesetz über öffentliche Krankenversicherung (lov om offentlig sygesikring) vom 01.07.1998.
377-10939	Gesetz über soziale Dienstleistungen (lov om social service) vom 26.08.2003.
377-10939	Gleichstellungsministerium, 2003: http://www.kige.dk (Stand Dezember 2003).
377-10939	Greve, Bent, 1999: The Changing Universal Welfare Model. The Case of Denmark towards to 21st Century. Roskilde: Roskilde University.
377-10939	Hansen, Brigitte, 1995: Die Entwicklung des dänischen Sozialstaats aus der Sicht der Frauen. Zeitschrift für Frauenforschung, 1-2: 115-132.
377-10939	Kaufmann, Franz-Xaver, 1993: Familienpolitik in Europa“ in: Bundesministerium für Familie und Senioren (Hg.) 40 Jahre Familienpolitik in der Bundesrepublik Deutschland. Rückblick/ Ausblick. Neuwied: Luchterhand, 141-168
377-10939	Knudsen, Lisbeth B., 1997: Denmark: The Land of the Vanishing Housewife in: Kaufmann, FranzXaver; Kuijsten, Anton; Schulze, Hans-Joachim; Strohmeier, Klaus Peter (eds.) Family Life and Family Policies in Europe. Volume 1. Structures and Trends in the 1980s. Oxford: Clarendon Press, 12-47.
377-10939	Knudsen, Lisbeth B., 1999: Recent Fertility Trends in Denmark – A Discussion of the Impact of Family Policy in a Period with Increasing Fertility. Odense: Odense University
377-10939	Kommunefakta, 2003: http://kommunefakta.netborger.dk/produkt/kfv3/dinkommune.asp?p=netborger (Stand November 2003).
377-10939	Landesvereinigung der Kommunen 2003: http://www.kl.dk.
377-10939	Lewis, Jane/ Ostner, Ilona 1994: Gender and the Evolution of European Social Policy. Arbeitspapier 4, Zentrum für Sozialpolitik, Bremen
377-10939	Lewis, Jane, 2003: Erwerbstätigkeit versus Betreuungsarbeit. in: Gerhard, Ute; Knijn, Trudie; Weckwert, Anja (Hg.) Erwerbstätige Mütter. Ein europäischer Vergleich. München: CH Beck, 29-52.
377-10939	Mette Frederiksen, 2003: http://www.mettefrederiksen.dk/kkestatsministre.htm (Stand Dezember 2003).
377-10939	Missoc-Info, 2002: Familienleistungen und Familienpolitik in Europa. Dänemark. unter: http://europa.eu.int./employment_social/missoc/missoc_info_de.htm (Stand Oktober 2003).
377-10939	Nordic Social-Statistical Committee, 2004: http://www.nom-nos.dk/nososco.htm (Stand Januar 2004).
377-10939	OECD, 1995: Historical Statistics 1960-1993. Paris: OECD.
377-10939	OECD, 2002: Babies and Bosses. Reconciling Work and Family Life. Volume 1. Australia, Denmark and the Netherlands. Paris: OECD.
377-10939	Pfau-Effinger, Birgit 1998: Arbeitsmarkt- und Familiendynamik in Europa – Theoretische Grundlagen der vergleichenden Analyse. in: Geissler, Birgit; Maier, Frederike; Pfau-Effinger, Birgit (Hg.) FrauenArbeitsMarkt. Der Beitrag der Frauenforschung zur sozio-ökonomischen Theorieentwicklung, Berlin: Ed. Sigma, 177-194.
377-10939	Rostgaard, Tine; Christoffersen, Mogens N.; Weise, Hanne, 2000: Parental leave in Denmark. in: Moss, P.; Deven, F. (eds.) Parental leave: Progress or Pitfall? Research and Policy Issues in Europe. Bruxelles: CBGS Publications, 25-44.
377-10939	Sainsbury, Diane, 1996: Gender, Equality and Welfare States. Cambridge: Cambridge University Press.
377-10939	Siim, Birte, 1999: Towards a gender-sensitive framework for citizenship. Comparing Denmark, Britain and France. in: Bussemaker, Jet (ed.) Citizenship and Welfare State Reform in Europe. London: Rutledge, 85-100.
377-10939	Sozialministerium, 2002: Boligsikring 2002 til lejeboliger. unter: http://www.sm.dk/netpublikationer/2002/p1boligs080102/bolig070102a.pdf (Stand November 2003).
377-10939	Sozialministerium, 2003: unter http://www.sm.dk (Stand Oktober2003).
377-10939	Statistikbanken, 2003: AB121D: Ledige i pct af arbejdsstyrken efter område, alder og køn. unter: http://www.statistikbanken.dk/ab121d (Stand Dezember 2003).
377-10939	Währungsrechner unter: http://www.economist.com/markets/Currency/Index.cfm (Stand Januar 2004).
377-10939	Wehner, Cecilie; Abrahamson, Peter, 2003a: Labour Supply. The Case of Denmark. unter: http://www.york.ac.uk/inst/spru/research/summs/welempfc.htm (Stand Januar 2004)
377-10939	Wehner, Cecilie; Abrahamson, Peter, 2003b: Welfare policies in the context of family change. Policy. The Case of Denmark. unter: http://www.york.ac.uk/inst/spru/research/nordic/denmpoli.pdf (Stand Juni 2004)
377-10939	Wendt, Claus, 1998: Familienpolitik in Dänemark. in: Zeitschrift für Familienforschung, 10 (2): 103-115.
377-10939	Wendt, Claus, 2003: Krankenversicherung oder Gesundheitsversorgung? Gesundheitssysteme im Vergleich. Wiesbaden: Westdeutscher Verlag.
377-10939	Wirtschafts- und Erwerbsministerium; Beschäftigungsministerium; Finanzministerium; Sozial- und Gleichstellungsministerium, 2003: Redegørelse om kvinders pensionsmæssige stilling. Kopenhagen.
377-10939	Wroblewski, Angela/ Leitner, Andrea, 2003: Umbau von Arbeitsgesellschaften. Eine Chance zur geschlechtergerechten Verteilung von Arbeit, Zeit und Einkommen. Wien: Institut für Höhere Studien.
377-10939	Zentrum für Gleichstellung, 2003: http://www.celi.dk (Stand November 2003).
379-23325	Bachmair, Ben ( ) Fernsehkultur. Subjektivität in einer Welt bewegter Bilder. Opladen.
379-23325	Bachmair, Ben ( ) Mediensozialisation im Alltag. In: Mikos, Lothar/ Wegener, Claudia (HgInnen) Qualitative Medienforschung. Konstanz, – .
379-23325	Beauvoir, Simone de ( / Orig. ) Das andere Geschlecht. Hamburg.
379-23325	Beck, Ulrich ( / Orig. ) Risikogesellschaft. Auf dem Weg in eine andere Moderne. Frankfurt a. M.
379-23325	Bourdieu, Pierre ( ) Die männliche Herrschaft. In: Dölling, Irene/ Krais, Beate (Hginnen) Ein alltägliches Spiel. Geschlechterkonstruktion in der sozialen Praxis. Frankfurt a. M.
379-23325	Connell, Raewyn W. ( ) Der gemachte Mann. Konstruktion und Krise von Männlichkeiten. Opladen.
379-23325	Fend, Helmut ( ) Gesellschaftliche Bedingungen schulischer Sozialisation. Weinheim.
379-23325	Fludernik, Monika ( ) Einführung in die Erzähltheorie. Darmstadt.
379-23325	Hall, Stuart ( ) Kodieren/ Dekodieren. In: Bromley, Roger u. a. (Hg.) Cultural Studies. Lüneburg, – .
379-23325	Hall, Stuart ( ) Die Zentralität von Kultur: Anmerkungen zu den kulturellen Revolutionen unserer Zeit. In: Hepp, Andreas/ Löffelholz, Martin (Hg.) Grundlagentexte zur transkulturellen Kommunikation. Konstanz, – .
379-23325	Hall, Stuart/ Jefferson, Tony (eds.) ( ) Resistance through Rituals. Youth Subcultures in Post-war Britain. London.
379-23325	Kress, Gunther/ Van Leeuwen, Theo ( ) Reading Images. The Grammar of Visual Design. London.
379-23325	Mannheim, Karl ( / Orig. ) Das Problem der Generation. In: ders.: Wissenssoziologie. Neuwied, – .
379-23325	Mecheril, Paul ( ) Politik der Unreinheit. Über die Anerkennung von Hybridität. Wien.
379-23325	Meuser, Michael ( ) Geschlecht und Männlichkeit. Soziologische Theorie und kulturelle Deutungsmuster. Opladen.
379-23325	Mikos, Lothar ( ) Alltag und Mediatisierung. In: Mikos, Lothar/ Wegener, Claudia (HgInnen) Qualitative Medienforschung. Konstanz, – .
379-23325	Mikos, Lothar/ Feise, Patricia ( ) Im Auge der Kamera. Das Fernsehereignis Big Brother. Berlin.
379-23325	Morse, Janice ( ) Principles of Mixed Methods and Multimethod Research Design. In: Tashakkori, Abbas/ Teddlie, Charles (eds.) Handbook of Mixed Methods in Social and Behavioural Research. London, – .
379-23325	Ortner, Sherry ( ) Is Female to Male as Nature is to Culture? In: Rosaldo, Michelle/ Lamphere, Louise (eds.) Women, Culture and Society. Stanford, – .
379-23325	Paus-Hasebrink, Ingrid ( ) Kinder als Konstrukteure ihrer Alltagsbeziehungen – zur Rolle von »Medienmarken« in Kinder-PeerGroups. In: SWS-Rundschau, Nr. , – .
379-23325	Pollak, Alexander/ Scheibelhofer, Paul/ Weingärtner, Julia ( ) Animationsfilme als Ausdruck jugendlicher Wahrnehmungswelten. Bericht zum Projekt Nr. P -G des österreichischen Wissenschaftsfonds FWF. Wien.
379-23325	Said, Edward W. ( ) Orientalism. New York.
379-23325	Schäfers, Bernhard/ Scherr, Albert ( ) Jugendsoziologie. Einführung in Grundlagen und Theorien. Wiesbaden.
379-23325	Strauss, Anselm ( ) Grundlagen qualitativer Sozialforschung. München.
379-23325	Strauss, Anselm/ Corbin, Juliet ( Theory: Grundlagen qualitativer Sozialforschung. Weinheim.
379-23325	Van Leeuwen, Theo ( ) Semiotics and Iconography. In: Van Leeuwen, Theo/ Jewitt, Carey (eds.) Handbook of Visual Analysis. London, – .
379-23325	Weiß, Ralph ( ) Fernsehen im Alltag. Zur Sozialpsychologie der Medienrezeption. Wiesbaden.
380-39854	(1972): Mujo deluks. In: Svet, 09.06.1972.
380-39854	(1973): Jugosloveni hrane Nemce. In: Ekspres politika, 13.05.1973.
380-39854	(1974): Ustav SFRJ 1974. In: Službeni list SFRJ 30 (9/74).
380-39854	(1977): Ustav SFRJ. In: Službeni list (19/77).
380-39854	(1977): Zwanglos und ganz ohne Programm. In: Mannheimer Morgen, 01.12. 1977.
380-39854	(1978): Ne možemo svi u kafedžije. In: Ilustrovana Politika, 22.03.1978.
380-39854	(1987): Vom Čimbur bis Gibanica. Rezepte aus Jugoslawien. Leipzig: Verlag für die Frau.
380-39854	[Berlin.de]: BerlinFinder. Jugoslawische Restaurants. Online verfügbar unter: http://www.berlin.de/adressen/jugoslawisches-restaurant/, letzter Zugriff am 29.06.2014.
380-39854	[Generalni konzulat Minhen] (1975): Generalni konzulat Minhen SSIP-u, 01.11.1975. DASMIP, PA, 1975, F-103, 451790.
380-39854	Ahtakar, Salman (2007): Imagination und Identität. Psychosoziale Aspekte und kulturübergreifende Therapie. Gießen: Psychosozial-Verlag.
380-39854	Appadurai, Arjun (1988): How to make a National Cuisine: Cookbooks in Contemporary India. In: Comparative Studies in Society and History 30 (1), S. 3–24.
380-39854	Baberowski, Jörg (2009): Was sind Repräsentationen sozialer Ordnungen im Wandel? Anmerkungen zu einer Geschichte interkultureller Begegnungen. In: Jörg Baberowski (Hg.): Arbeit an der Geschichte. Wie viel Theorie braucht die Geschichtswissenschaft? Frankfurt am Main; New York: Campus, S. 7–18.
380-39854	Barkan, Elliott Robert (Hg.) (2007): Immigration, incorporation & transnationalism. New Brunswick: Transaction Publishers.
380-39854	Baučić, Ivo; Groß, Bernd (1988): Rückkehr und Reintegration jugoslawischer Arbeitnehmer aus der Bundesrepublik Deutschland. Bonn: Bundesministerium für Arbeit und Soziales (Forschungsbericht Sozialforschung, 163), S. 9.
380-39854	Belasco, Warren James; Scranton, Philip (Hg.) (2002): Food nations. Selling taste in consumer societies. New York: Routledge (Hagley perspectives on business and culture).
380-39854	Bracewell, Wendy (2012): Eating up Yugoslavia, Cookbooks and Consumption in Socialist Yugoslavia. In: Paulina Bren und Mary Neuburger (Hg.): Communism Unwrappred: Consumption in Cold War Eastern Europe. Oxford; New York: Oxford University Press. S. 169–196.
380-39854	Budde, Gunilla-Friederike; Conrad, Sebastian; Janz, Oliver (Hg.) (2006): Transnationale Geschichte. Themen, Tendenzen und Theorien. Göttingen: Vandenhoeck & Ruprecht.
380-39854	Calic, Marie-Janine (2010): Geschichte Jugoslawiens im 20. Jahrhundert. München: C.H. Beck.
380-39854	Čapo Žmegač, Jasna (2006): Dynamik der Beziehungen der Migranten zum Herkunftsland: biographische Perspektive. In: Schweizerisches Archiv für Volkskunde 102, S. 1–20.
380-39854	Davidović-Primorac, Milena (1982): O povratku naših radnika iz inostranstva. In: Sociološki pregled 16 (1-2), S. 5–45.
380-39854	Derndinger, Renate (Hg.) (1989): Balkan-Küche. Über 150 Rezepte: von pfefferscharf bis zuckersüß. Herrsching: Pawlak (Burda).
380-39854	Goldsworthy, Vesna (1998): Inventing Ruritania, Imperialism of Imagination. New Haven: Yale University Press.
380-39854	Grandits, Hannes; Brunnbauer, Ulf (2013): The Ambiguous Nation. Socialist and Post-Socialist NationBuilding in Southeastern Europe in Perspective (Introduction). In: Ulf Brunnbauer und Hannes Grandits (Hg.): The Ambiguous Nation. Case Studies from Southeastern Europe in the 20th Century. München: Oldenbourg Verlag (Südosteuropäische Arbeiten, 151), S. 9–39.
380-39854	Higman, Barry W. (2012): How food made history. Malden: Wiley-Blackwell.
380-39854	Hobsbawm, Eric (1992): The Invention of Tradition. Cambridge: Cambridge University Press.
380-39854	Hobsbawm, Eric J. (1995): Age of extremes. The short twentieth century, 1914-1991. London: Michael Joseph.
380-39854	Interview mit dem Besitzer des Imbiss Restaurants „Balkan grill“. Berlin, 14.04.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Adriatic“. Berlin, 30.04.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Dalmacija Grill“, Potsdamer Straße. Berlin, 27.04.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Dalmacija grill“. Berlin, 27.04.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Emona“, Berlin, 28.04.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Marko Schlemmerstube“. Berlin, 29.04.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Split“ und mit dem Besitzer des Restaurants „Dalmacija“. Berlin, 22.04. und 27.04.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Split“. Berlin, 22.04.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Tijarica“. Split, 22.08.2013.
380-39854	Interview mit dem Besitzer des Restaurants „Ziko grill“. Berlin, 29.04.2013.
380-39854	Ivanović, Vladimir (2012): Geburtstag pišeš normalno. Jugoslovenski gastarbajteri u Austriji i SR Nemačkoj (1965-1973). Beograd: Institut za savremenu istoriju.
380-39854	Karapandža, Stevo; Bogataj, Janez (Hg.) (2011): Ukusi regiona. Odabrana jela Jugoistočne Evrope i Balkana. Novi Sad: Studio Moderna.
380-39854	Köstlin, Konrad (1991): Heimat geht durch den Magen. Oder: Das Maultaschensyndrom – Soul food in der Moderne. In: Beiträge zur Volkskünde in Baden-Württemberg, S.147–164.
380-39854	Marjanović, Dika (1984): Dalmatinska kuhinja. Zagreb: Mladost.
380-39854	Marković, Spasenija Pata (Hg.) (1961): Jugoslovenska kuhinja – specijaliteti. Beograd: Mladost.
380-39854	Menu „Adriatic“ Berlin.
380-39854	Menu „Dalmacija grill“, Reinickendorf.
380-39854	Menu „Dalmacija“, Prager Platz, Berlin.
380-39854	Mintz, Sydney W. (1996): Testing Food, Testing Freedom. Excursions into Eating, Power, and the Past. Boston: Beacon Press.
380-39854	Möhring, Maren (2012): Fremdes Essen. Die Geschichte der ausländischen Gastronomie in der Bundesrepublik Deutschland. München: Oldenburg Verlag.
380-39854	Novak-Markovič, Olga (1983): Jugoslavenska kuhinja, Ljubljana: Cankarjeva založba.
380-39854	Novak-Markovič, Olga (1987): Die jugoslawische Küche. Ljubljana: Cankarjeva založba.
380-39854	Petranović, Branko (1988): Istorija Jugoslavije. 1918-1988. Knj. 3. Socijalistička Jugoslavija. 1945-1948. Beograd: Nolit.
380-39854	Restaurant „Dalmacija Grill“ (Hg.): Speisekarte. Online verfügbar unter http://www.dalmacijagrill.de/speisekarte.html, letzter Zugriff am: 20.09.2013.
380-39854	Scheibenpflug, Lotte (1973:) Das Beste der Balkanküche. Innsbruck: Pinguin Verlag, S. 34.<(ref> <ref>Sundhaussen, Holm (2012): Jugoslawien und seine Nachfolgestaaten 1943-2011. Eine ungewöhnliche Geschichte des Gewöhnlichen. Wien u.a.: Böhlau.
380-39854	Todorova, Maria (1997): Imagining the Balkans. Oxford: Oxford University Press.
380-39854	Totović, Vida (Hg.) (1960): Vojvođanski kuvar. Novi Sad: Forum.
380-39854	Veliki Burdin kuvar (1984): 500 najboljih recepata burdinog kulinarskog studija: 450 fotografija u boji. Beograd: Nolit.
380-39854	Vučetić, Mira (1943): Kuharstvo. 7. Aufl. Zagreb: Zagrebačka priradna tiskara.
380-39854	Ward, Robin; Jenkins, Richard (Hg.) (2010): Ethnic communities in business. Strategies for economic survival. Cambridge; New York: Cambridge University Press (Comparative ethnic and race relations series).
380-39854	Žaper, Ana (2004): Kulinarstvo – dio kulture življenja i duhovne baštine u hrvatskoj turističkoj ponudi. In: Naše more 51, S. 228–238.
382-29272	Elke Krahmann/Cornelius Friesendorf Amnesty International USA 2006: Annual Report, 23 Mai.
382-29272	Avant, Deborah D. 2005: The Market for Force: The Consequences of Privatizing Security, Cambridge.
382-29272	Bewachungsverordnung 1995: Bewachungsverordnung in der Fassung der Bekanntmachung vom 10. Juli 2003 (BGBl. I S. 1378), die zuletzt durch Artikel 1 der Verordnung vom 14. Januar 2009 (BGBl. I S. 43) geändert worden ist, 7. Dezember, in: www.gesetze-im-internet.de/bewachv_1996/index.html (14.7.2011).
382-29272	Blechschmidt, Peter 2011: Bundesrechnungshof rügt Bundeswehr-Fuhrpark, Süddeutsche Zeitung, 21. Juli.
382-29272	Boone, Jon 2008: Drugs Theory in Afghan DHL Killing, Financial Times, 26. Oktober.
382-29272	British Association of Private Security Companies (BAPSC) undatiert: Charter, in: www.baPMSC.org.uk/key_documents-charter.asp (14.7.2011).
382-29272	Bundesgesetzblatt 2005: Gesetz zur Beschleunigung der Umsetzung von Öffentliche Privaten Partnerschaften und zur Verbesserung gesetzlicher Rahmenbedingungen für Öffentlich Private Partnerschaften, 1. September, BGBl, Jg. 2005, Teil I, Nr. 56, 2676.
382-29272	Bundesministerium des Innern (BMI) 2011: Deutsche Beteiligung an internationalen Polizeimissionen, 9. Mai, in: www.bundespolizei.de/cln_171/nn_268544/DE/Home /__Startseite/IPM/Infoblaetter/uebersicht__beteiligung__friedensmissionen__ppt,tem plateId=raw,property=publicationFile.pdf/uebersicht_beteiligung_friedensmissionen_ ppt.pdf (14.7.2011).
382-29272	Bundesministerium der Verteidigung (BMVg) 2001: Die Bundeswehr der Zukunft. Sachstand der Reform, Berlin.
382-29272	Bundesministerium der Verteidigung 2006a: Bundeswehrplan 2007, Berlin.
382-29272	Bundesministerium der Verteidigung 2006b: Weißbuch 2006, Berlin.
382-29272	Bundesministerium der Verteidigung 2007: Bundeswehrplan 2008, Berlin.
382-29272	Bundesministerium der Verteidigung 2011: Verteidigungspolitische Richtlinien, Berlin.
382-29272	Bundesrechnungshof 2003: Bemerkungen 2003 zur Haushalts- und Wirtschaftsführung des Bundes, Bonn.
382-29272	Bundesrechnungshof 2006: Bemerkungen 2006 zur Haushalts- und Wirtschaftsführung des Bundes, Bonn.
382-29272	Bundestag 2000: Antwort der Bundesregierung auf die Kleine Anfrage der Abgeordneten Thomas Kossendey, Paul Brauer, Ulrich Adam, weiterer Abgeordneter und der Fraktion der CDU/CSU, 14. Wahlperiode, Drucksache 14/4426, 30. November.
382-29272	Bundestag 2005: Antwort der Bundesregierung, Auslagerung spezifischer Sicherheits- und Militäraufgaben an nichtstaatliche Stellen, 15. Wahlperiode, Drucksache 15/5824, 24. Juni.
382-29272	Bundestag 2006a: Antwort des Parlamentarischen Staatssekretärs Dr. Friedrich Pflüger vom 16. März, Drucksache 16/1043.
382-29272	Bundestag 2006b: Unterrichtung durch den Bundesrechungshof, Bemerkungen des Bundesrechungshofes 2006 zur Haushalts- und Wirtschaftsführung des Bundes, 16. Wahlperiode, Drucksache 16/3200, 13. November.
382-29272	Bundestag 2007a: Unterrichtung durch den Bundesrechnungshof, Bemerkungen des Bundesrechungshofes 2007 zur Haushalts- und Wirtschaftführung des Bundes, 16. Wahlperiode, Drucksache 16/7100, 21. November.
382-29272	Bundestag 2007b: Unterrichtung durch den Wehrbeauftragten, Jahresbericht 2006, 16. Wahlperiode, Drucksache 16/4700, 20. März.
382-29272	Bundestag 2008: Antrag der Abgeordneten Dr. Karl-Theodor Freiherr zu Guttenberg et al. und der Fraktion der SPD, Nichtstaatliche militärische Sicherheitsunternehmen kontrollieren, 16. Wahlperiode, Drucksache 16/10846, 12. November.
382-29272	Bundestag 2009: Beschlussempfehlung und Bericht des Auswärtigen Ausschusses, Nichtstaatliche militärische Sicherheitsunternehmen kontrollieren, 16. Wahlperiode, Drucksache 16/12479, 26. März.
382-29272	Bundestag 2010a Antwort der Bundesregierung, Bewaffnete Gruppen in Afghanistan, 17. Wahlperiode, Drucksache 17/492, 20. Januar.
382-29272	Bundestag 2010b: Antwort der Bundesregierung, Kosten der militärischen Intervention in Afghanistan, 17. Wahlperiode, Drucksache 17/2026, 9. Juni.
